bin_id,timestamp,fill_percent,weight_kg,day_of_week,day_of_month,rain,holiday,nearby_event,population_density,rate_of_fill,last_collection_time,overflow_incident
BIN_015,2025-11-09,66.22,18.45,6,9,0,0,0,high,8.98,2025-11-02,0
BIN_016,2025-11-09,10.35,2.69,6,9,0,0,0,low,3.94,2025-11-08,0
BIN_017,2025-11-09,35.76,15.56,6,9,0,0,0,medium,4.55,2025-11-03,0
BIN_018,2025-11-09,65.39,14.26,6,9,0,0,0,medium,4.16,2025-10-29,0
BIN_019,2025-11-09,64.94,24.64,6,9,0,0,0,low,3.46,2025-11-03,0
BIN_020,2025-11-09,30.52,14.68,6,9,0,0,0,high,7.61,2025-11-07,0
BIN_001,2025-11-10,83.05,18.01,0,10,0,0,0,high,11.56,2025-11-03,0
BIN_002,2025-11-10,30.39,6.49,0,10,0,0,0,low,2.0,2025-11-07,0
BIN_003,2025-11-10,60.39,14.66,0,10,0,0,0,medium,6.72,2025-11-02,0
BIN_004,2025-11-10,75.95,37.88,0,10,0,0,0,low,3.34,2025-10-30,0
BIN_005,2025-11-10,89.19,18.74,0,10,0,0,0,low,2.3,2025-10-26,0
BIN_006,2025-11-10,96.28,22.85,0,10,0,0,0,low,3.39,2025-10-29,0
BIN_007,2025-11-10,55.2,20.56,0,10,0,0,0,low,3.08,2025-11-04,0
BIN_008,2025-11-10,90.27,25.93,0,10,0,0,0,high,11.3,2025-10-28,0
BIN_009,2025-11-10,68.99,32.78,0,10,0,0,0,medium,5.14,2025-10-31,0
BIN_010,2025-11-10,39.27,9.84,0,10,0,0,0,low,2.81,2025-11-06,0
BIN_011,2025-11-10,64.97,18.27,0,10,0,0,0,high,10.64,2025-10-30,0
BIN_012,2025-11-10,55.11,14.14,0,10,0,0,0,medium,4.56,2025-11-05,0
BIN_013,2025-11-10,27.1,6.77,0,10,0,0,0,high,7.78,2025-11-09,0
BIN_014,2025-11-10,77.97,16.04,0,10,0,0,0,high,8.29,2025-11-03,0
BIN_015,2025-11-10,70.54,17.35,0,10,0,0,0,medium,4.32,2025-11-02,0
BIN_016,2025-11-10,21.98,8.49,0,10,0,0,0,high,11.63,2025-11-08,0
BIN_017,2025-11-10,47.12,10.95,0,10,0,0,0,high,11.36,2025-11-03,0
BIN_018,2025-11-10,69.63,29.04,0,10,0,0,0,medium,4.23,2025-10-29,0
BIN_019,2025-11-10,68.45,25.52,0,10,0,0,0,low,3.51,2025-11-03,0
BIN_020,2025-11-10,36.55,14.44,0,10,0,0,0,medium,6.03,2025-11-07,0
BIN_001,2025-11-11,91.06,20.32,1,11,0,1,0,medium,8.01,2025-11-03,0
BIN_002,2025-11-11,35.56,9.17,1,11,0,1,0,medium,5.17,2025-11-07,0
BIN_003,2025-11-11,69.28,24.06,1,11,0,1,0,high,8.89,2025-11-02,0
BIN_004,2025-11-11,80.4,28.65,1,11,0,1,0,low,4.45,2025-10-30,0
BIN_005,2025-11-11,15.6,4.86,1,11,0,1,0,high,12.15,2025-11-11,1
BIN_006,2025-11-11,99.66,35.08,1,11,0,1,0,low,3.38,2025-10-29,0
BIN_007,2025-11-11,67.68,18.27,1,11,0,1,0,high,12.48,2025-11-04,0
BIN_008,2025-11-11,94.19,40.56,1,11,0,1,0,low,3.92,2025-10-28,0
BIN_009,2025-11-11,71.93,20.76,1,11,0,1,0,low,2.94,2025-10-31,0
BIN_010,2025-11-11,46.79,23.12,1,11,0,1,0,medium,7.52,2025-11-06,0
BIN_011,2025-11-11,76.7,23.39,1,11,0,1,0,high,11.72,2025-10-30,0
BIN_012,2025-11-11,68.09,24.55,1,11,0,1,0,high,12.98,2025-11-05,0
BIN_013,2025-11-11,33.93,7.42,1,11,0,1,0,medium,6.83,2025-11-09,0
BIN_014,2025-11-11,84.55,32.5,1,11,0,1,0,medium,6.58,2025-11-03,0
BIN_015,2025-11-11,73.23,15.38,1,11,0,1,0,low,2.69,2025-11-02,0
BIN_016,2025-11-11,35.03,9.43,1,11,0,1,0,high,13.04,2025-11-08,0
BIN_017,2025-11-11,50.22,17.6,1,11,0,1,0,low,3.09,2025-11-03,0
BIN_018,2025-11-11,73.14,32.52,1,11,0,1,0,low,3.51,2025-10-29,0
BIN_019,2025-11-11,78.73,31.73,1,11,0,1,0,high,10.28,2025-11-03,0
BIN_020,2025-11-11,42.6,18.31,1,11,0,1,0,medium,6.05,2025-11-07,0
BIN_001,2025-11-12,97.89,34.28,2,12,0,0,0,medium,6.83,2025-11-03,0
BIN_002,2025-11-12,39.32,11.63,2,12,0,0,0,low,3.76,2025-11-07,0
BIN_003,2025-11-12,78.56,16.83,2,12,0,0,0,high,9.28,2025-11-02,0
BIN_004,2025-11-12,91.4,22.52,2,12,0,0,0,high,11.0,2025-10-30,0
BIN_005,2025-11-12,21.37,5.75,2,12,0,0,0,medium,5.77,2025-11-11,0
BIN_006,2025-11-12,5.2,2.26,2,12,0,0,0,low,2.44,2025-11-12,1
BIN_007,2025-11-12,77.3,34.34,2,12,0,0,0,high,9.62,2025-11-04,0
BIN_008,2025-11-12,12.4,2.58,2,12,0,0,0,medium,6.66,2025-11-12,1
BIN_009,2025-11-12,75.56,16.08,2,12,0,0,0,low,3.62,2025-10-31,0
BIN_010,2025-11-12,58.36,20.22,2,12,0,0,0,high,11.57,2025-11-06,0
BIN_011,2025-11-12,78.74,23.71,2,12,0,0,0,low,2.04,2025-10-30,0
BIN_012,2025-11-12,75.02,25.01,2,12,0,0,0,medium,6.93,2025-11-05,0
BIN_013,2025-11-12,39.93,13.95,2,12,0,0,0,medium,6.0,2025-11-09,0
BIN_014,2025-11-12,95.87,42.96,2,12,0,0,0,high,11.32,2025-11-03,0
BIN_015,2025-11-12,78.66,16.96,2,12,0,0,0,medium,5.43,2025-11-02,0
BIN_016,2025-11-12,37.96,15.07,2,12,0,0,0,low,2.94,2025-11-08,0
BIN_017,2025-11-12,53.84,13.08,2,12,0,0,0,low,3.62,2025-11-03,0
BIN_018,2025-11-12,77.66,32.22,2,12,0,0,0,medium,4.53,2025-10-29,0
BIN_019,2025-11-12,83.83,25.75,2,12,0,0,0,medium,5.1,2025-11-03,0
BIN_020,2025-11-12,49.1,11.87,2,12,0,0,0,medium,6.5,2025-11-07,0
BIN_001,2025-11-13,9.12,3.75,3,13,1,1,0,high,14.77,2025-11-13,1
BIN_002,2025-11-13,44.91,16.4,3,13,1,1,0,medium,5.59,2025-11-07,0
BIN_003,2025-11-13,85.6,30.41,3,13,1,1,0,medium,7.04,2025-11-02,0
BIN_004,2025-11-13,13.88,3.28,3,13,1,1,0,high,9.86,2025-11-13,1
BIN_005,2025-11-13,23.99,9.86,3,13,1,1,0,low,2.63,2025-11-11,0
BIN_006,2025-11-13,8.31,3.15,3,13,1,1,0,low,3.11,2025-11-12,0
BIN_007,2025-11-13,85.73,18.54,3,13,1,1,0,medium,8.42,2025-11-04,0
BIN_008,2025-11-13,19.55,5.56,3,13,1,1,0,medium,7.15,2025-11-12,0
BIN_009,2025-11-13,78.43,31.28,3,13,1,1,0,low,2.87,2025-10-31,0
BIN_010,2025-11-13,61.68,13.93,3,13,1,1,0,low,3.32,2025-11-06,0
BIN_011,2025-11-13,83.83,28.26,3,13,1,1,0,low,5.09,2025-10-30,0
BIN_012,2025-11-13,84.87,33.42,3,13,1,1,0,medium,9.85,2025-11-05,0
BIN_013,2025-11-13,46.73,10.19,3,13,1,1,0,medium,6.79,2025-11-09,0
BIN_014,2025-11-13,99.29,27.58,3,13,1,1,0,low,3.42,2025-11-03,0
BIN_015,2025-11-13,81.77,33.46,3,13,1,1,0,low,3.11,2025-11-02,0
BIN_016,2025-11-13,52.05,15.98,3,13,1,1,0,high,14.09,2025-11-08,0
BIN_017,2025-11-13,59.85,15.28,3,13,1,1,0,medium,6.01,2025-11-03,0
BIN_018,2025-11-13,90.35,21.3,3,13,1,1,0,high,12.69,2025-10-29,0
BIN_019,2025-11-13,87.91,30.66,3,13,1,1,0,low,4.07,2025-11-03,0
BIN_020,2025-11-13,64.79,26.0,3,13,1,1,0,high,15.69,2025-11-07,0
BIN_001,2025-11-14,19.89,6.85,4,14,0,1,0,high,10.77,2025-11-13,0
BIN_002,2025-11-14,54.62,24.34,4,14,0,1,0,high,9.71,2025-11-07,0
BIN_003,2025-11-14,92.13,27.5,4,14,0,1,0,medium,6.53,2025-11-02,0
BIN_004,2025-11-14,16.33,7.47,4,14,0,1,0,low,2.45,2025-11-13,0
BIN_005,2025-11-14,28.46,7.88,4,14,0,1,0,low,4.47,2025-11-11,0
BIN_006,2025-11-14,14.52,5.43,4,14,0,1,0,medium,6.2,2025-11-12,0
BIN_007,2025-11-14,91.18,23.09,4,14,0,1,0,medium,5.45,2025-11-04,0
BIN_008,2025-11-14,25.03,5.57,4,14,0,1,0,medium,5.48,2025-11-12,0
BIN_009,2025-11-14,92.81,23.4,4,14,0,1,0,high,14.39,2025-10-31,0
BIN_010,2025-11-14,66.24,24.43,4,14,0,1,0,low,4.56,2025-11-06,0
BIN_011,2025-11-14,88.28,42.33,4,14,0,1,0,low,4.45,2025-10-30,0
BIN_012,2025-11-14,93.18,22.61,4,14,0,1,0,medium,8.31,2025-11-05,0
BIN_013,2025-11-14,51.5,14.15,4,14,0,1,0,low,4.77,2025-11-09,0
BIN_014,2025-11-14,19.12,6.26,4,14,0,1,0,low,2.72,2025-11-14,1
BIN_015,2025-11-14,89.74,43.06,4,14,0,1,0,medium,7.97,2025-11-02,0
BIN_016,2025-11-14,59.07,14.28,4,14,0,1,0,medium,7.02,2025-11-08,0
BIN_017,2025-11-14,63.12,21.19,4,14,0,1,0,low,3.27,2025-11-03,0
BIN_018,2025-11-14,94.24,41.04,4,14,0,1,0,low,3.89,2025-10-29,0
BIN_019,2025-11-14,94.7,20.47,4,14,0,1,0,medium,6.79,2025-11-03,0
BIN_020,2025-11-14,77.28,31.57,4,14,0,1,0,high,12.48,2025-11-07,0
BIN_001,2025-11-15,23.21,10.71,5,15,0,0,0,low,3.32,2025-11-13,0
BIN_002,2025-11-15,65.75,29.81,5,15,0,0,0,high,11.12,2025-11-07,0
BIN_003,2025-11-15,9.39,3.27,5,15,0,0,0,high,7.99,2025-11-15,1
BIN_004,2025-11-15,25.23,6.92,5,15,0,0,0,high,8.9,2025-11-13,0
BIN_005,2025-11-15,31.72,10.87,5,15,0,0,0,low,3.25,2025-11-11,0
BIN_006,2025-11-15,22.59,5.79,5,15,0,0,0,high,8.07,2025-11-12,0
BIN_007,2025-11-15,99.53,26.03,5,15,0,0,0,high,8.34,2025-11-04,0
BIN_008,2025-11-15,28.43,7.3,5,15,0,0,0,low,3.39,2025-11-12,0
BIN_009,2025-11-15,95.53,24.38,5,15,0,0,0,low,2.71,2025-10-31,0
BIN_010,2025-11-15,70.37,33.11,5,15,0,0,0,medium,4.13,2025-11-06,0
BIN_011,2025-11-15,96.83,23.66,5,15,0,0,0,high,8.55,2025-10-30,0
BIN_012,2025-11-15,98.46,38.0,5,15,0,0,0,medium,5.28,2025-11-05,0
BIN_013,2025-11-15,54.25,20.4,5,15,0,0,0,low,2.75,2025-11-09,0
BIN_014,2025-11-15,28.87,11.42,5,15,0,0,0,high,9.74,2025-11-14,0
BIN_015,2025-11-15,97.59,34.49,5,15,0,0,0,high,7.85,2025-11-02,0
BIN_016,2025-11-15,68.1,32.07,5,15,0,0,0,high,9.03,2025-11-08,0
BIN_017,2025-11-15,67.86,20.84,5,15,0,0,0,medium,4.74,2025-11-03,0
BIN_018,2025-11-15,16.81,6.47,5,15,0,0,0,medium,6.28,2025-11-15,1
BIN_019,2025-11-15,99.95,44.96,5,15,0,0,0,medium,5.26,2025-11-03,0
BIN_020,2025-11-15,87.01,32.46,5,15,0,0,0,high,9.73,2025-11-07,0
BIN_001,2025-11-16,26.15,11.47,6,16,0,0,0,low,2.94,2025-11-13,0
BIN_002,2025-11-16,68.48,19.13,6,16,0,0,0,low,2.74,2025-11-07,0
BIN_003,2025-11-16,16.88,3.39,6,16,0,0,0,high,7.49,2025-11-15,0
BIN_004,2025-11-16,33.32,13.99,6,16,0,0,0,high,8.09,2025-11-13,0
BIN_005,2025-11-16,37.53,10.8,6,16,0,0,0,medium,5.82,2025-11-11,0
BIN_006,2025-11-16,25.56,7.13,6,16,0,0,0,low,2.97,2025-11-12,0
BIN_007,2025-11-16,7.84,3.47,6,16,0,0,0,high,8.07,2025-11-16,1
BIN_008,2025-11-16,31.44,14.34,6,16,0,0,0,low,3.01,2025-11-12,0
BIN_009,2025-11-16,11.48,2.49,6,16,0,0,0,high,10.36,2025-11-16,1
BIN_010,2025-11-16,76.92,32.31,6,16,0,0,0,medium,6.55,2025-11-06,0
BIN_011,2025-11-16,16.16,7.0,6,16,0,0,0,medium,6.28,2025-11-16,1
BIN_012,2025-11-16,17.87,4.24,6,16,0,0,0,medium,5.27,2025-11-16,1
BIN_013,2025-11-16,65.17,31.29,6,16,0,0,0,high,10.92,2025-11-09,0
BIN_014,2025-11-16,32.73,11.85,6,16,0,0,0,low,3.86,2025-11-14,0
BIN_015,2025-11-16,14.12,5.02,6,16,0,0,0,medium,5.52,2025-11-16,1
BIN_016,2025-11-16,73.3,23.47,6,16,0,0,0,medium,5.19,2025-11-08,0
BIN_017,2025-11-16,72.57,30.72,6,16,0,0,0,medium,4.72,2025-11-03,0
BIN_018,2025-11-16,21.2,9.44,6,16,0,0,0,medium,4.39,2025-11-15,0
BIN_019,2025-11-16,13.17,3.76,6,16,0,0,0,medium,5.0,2025-11-16,1
BIN_020,2025-11-16,94.75,23.4,6,16,0,0,0,high,7.74,2025-11-07,0
BIN_001,2025-11-17,34.82,16.71,0,17,0,0,0,high,8.66,2025-11-13,0
BIN_002,2025-11-17,79.35,18.81,0,17,0,0,0,high,10.86,2025-11-07,0
BIN_003,2025-11-17,28.07,6.59,0,17,0,0,0,high,11.19,2025-11-15,0
BIN_004,2025-11-17,38.74,10.78,0,17,0,0,0,medium,5.42,2025-11-13,0
BIN_005,2025-11-17,45.91,12.47,0,17,0,0,0,high,8.37,2025-11-11,0
BIN_006,2025-11-17,31.93,14.32,0,17,0,0,0,medium,6.37,2025-11-12,0
BIN_007,2025-11-17,11.26,4.79,0,17,0,0,0,low,3.42,2025-11-16,0
BIN_008,2025-11-17,42.26,12.34,0,17,0,0,0,high,10.82,2025-11-12,0
BIN_009,2025-11-17,14.36,4.59,0,17,0,0,0,low,2.88,2025-11-16,0
BIN_010,2025-11-17,79.73,17.92,0,17,0,0,0,low,2.8,2025-11-06,0
BIN_011,2025-11-17,22.41,5.29,0,17,0,0,0,medium,6.25,2025-11-16,0
BIN_012,2025-11-17,21.23,4.95,0,17,0,0,0,low,3.36,2025-11-16,0
BIN_013,2025-11-17,72.08,29.08,0,17,0,0,0,medium,6.92,2025-11-09,0
BIN_014,2025-11-17,37.04,9.11,0,17,0,0,0,medium,4.32,2025-11-14,0
BIN_015,2025-11-17,16.55,6.46,0,17,0,0,0,low,2.43,2025-11-16,0
BIN_016,2025-11-17,75.97,26.41,0,17,0,0,0,low,2.68,2025-11-08,0
BIN_017,2025-11-17,78.86,29.28,0,17,0,0,0,medium,6.28,2025-11-03,0
BIN_018,2025-11-17,26.77,9.34,0,17,0,0,0,medium,5.57,2025-11-15,0
BIN_019,2025-11-17,23.23,11.28,0,17,0,0,0,high,10.06,2025-11-16,0
BIN_020,2025-11-17,98.38,45.97,0,17,0,0,0,low,3.63,2025-11-07,0
BIN_001,2025-11-18,37.66,9.62,1,18,0,0,0,low,2.85,2025-11-13,0
BIN_002,2025-11-18,83.02,36.76,1,18,0,0,0,low,3.67,2025-11-07,0
BIN_003,2025-11-18,30.34,6.87,1,18,0,0,0,low,2.27,2025-11-15,0
BIN_004,2025-11-18,41.37,20.36,1,18,0,0,0,low,2.63,2025-11-13,0
BIN_005,2025-11-18,49.47,17.54,1,18,0,0,0,low,3.56,2025-11-11,0
BIN_006,2025-11-18,40.12,19.41,1,18,0,0,0,high,8.2,2025-11-12,0
BIN_007,2025-11-18,14.74,5.14,1,18,0,0,0,low,3.49,2025-11-16,0
BIN_008,2025-11-18,46.5,15.52,1,18,0,0,0,medium,4.24,2025-11-12,0
BIN_009,2025-11-18,16.53,8.1,1,18,0,0,0,low,2.17,2025-11-16,0
BIN_010,2025-11-18,85.85,30.12,1,18,0,0,0,medium,6.12,2025-11-06,0
BIN_011,2025-11-18,26.59,11.45,1,18,0,0,0,medium,4.17,2025-11-16,0
BIN_012,2025-11-18,26.98,7.61,1,18,0,0,0,medium,5.75,2025-11-16,0
BIN_013,2025-11-18,75.83,22.6,1,18,0,0,0,low,3.75,2025-11-09,0
BIN_014,2025-11-18,43.15,20.94,1,18,0,0,0,medium,6.1,2025-11-14,0
BIN_015,2025-11-18,25.71,8.37,1,18,0,0,0,high,9.15,2025-11-16,0
BIN_016,2025-11-18,80.72,28.59,1,18,0,0,0,medium,4.75,2025-11-08,0
BIN_017,2025-11-18,81.91,36.98,1,18,0,0,0,low,3.05,2025-11-03,0
BIN_018,2025-11-18,33.59,10.08,1,18,0,0,0,medium,6.83,2025-11-15,0
BIN_019,2025-11-18,25.51,12.7,1,18,0,0,0,low,2.28,2025-11-16,0
BIN_020,2025-11-18,11.34,4.62,1,18,0,0,0,high,9.61,2025-11-18,1
BIN_001,2025-11-19,42.42,13.72,2,19,1,0,0,medium,4.76,2025-11-13,0
BIN_002,2025-11-19,88.35,25.22,2,19,1,0,0,medium,5.33,2025-11-07,0
BIN_003,2025-11-19,32.75,15.24,2,19,1,0,0,low,2.41,2025-11-15,0
BIN_004,2025-11-19,43.71,14.03,2,19,1,0,0,low,2.34,2025-11-13,0
BIN_005,2025-11-19,53.44,16.58,2,19,1,0,0,low,3.97,2025-11-11,0
BIN_006,2025-11-19,43.39,12.19,2,19,1,0,0,low,3.26,2025-11-12,0
BIN_007,2025-11-19,25.94,6.6,2,19,1,0,0,high,11.2,2025-11-16,0
BIN_008,2025-11-19,49.68,19.94,2,19,1,0,0,low,3.18,2025-11-12,0
BIN_009,2025-11-19,22.31,10.48,2,19,1,0,0,medium,5.78,2025-11-16,0
BIN_010,2025-11-19,89.34,28.35,2,19,1,0,0,medium,3.49,2025-11-06,0
BIN_011,2025-11-19,30.51,13.9,2,19,1,0,0,low,3.92,2025-11-16,0
BIN_012,2025-11-19,34.81,17.36,2,19,1,0,0,high,7.83,2025-11-16,0
BIN_013,2025-11-19,81.47,19.41,2,19,1,0,0,medium,5.64,2025-11-09,0
BIN_014,2025-11-19,49.68,13.86,2,19,1,0,0,medium,6.53,2025-11-14,0
BIN_015,2025-11-19,28.77,11.04,2,19,1,0,0,low,3.07,2025-11-16,0
BIN_016,2025-11-19,89.4,22.42,2,19,1,0,0,medium,8.68,2025-11-08,0
BIN_017,2025-11-19,87.88,36.56,2,19,1,0,0,medium,5.97,2025-11-03,0
BIN_018,2025-11-19,42.11,11.0,2,19,1,0,0,high,8.52,2025-11-15,0
BIN_019,2025-11-19,34.11,16.26,2,19,1,0,0,medium,8.59,2025-11-16,0
BIN_020,2025-11-19,16.71,3.49,2,19,1,0,0,medium,5.38,2025-11-18,0
BIN_001,2025-11-20,45.78,13.97,3,20,0,0,1,low,3.36,2025-11-13,0
BIN_002,2025-11-20,98.94,33.2,3,20,0,0,1,high,10.59,2025-11-07,0
BIN_003,2025-11-20,37.45,9.02,3,20,0,0,1,low,4.7,2025-11-15,0
BIN_004,2025-11-20,51.11,25.21,3,20,0,0,1,medium,7.4,2025-11-13,0
BIN_005,2025-11-20,57.5,12.47,3,20,0,0,1,low,4.06,2025-11-11,0
BIN_006,2025-11-20,55.59,19.29,3,20,0,0,1,high,12.2,2025-11-12,0
BIN_007,2025-11-20,32.7,7.93,3,20,0,0,1,medium,6.76,2025-11-16,0
BIN_008,2025-11-20,54.41,19.91,3,20,0,0,1,low,4.73,2025-11-12,0
BIN_009,2025-11-20,26.34,13.11,3,20,0,0,1,low,4.03,2025-11-16,0
BIN_010,2025-11-20,98.2,40.61,3,20,0,0,1,medium,8.86,2025-11-06,0
BIN_011,2025-11-20,34.44,7.96,3,20,0,0,1,low,3.93,2025-11-16,0
BIN_012,2025-11-20,38.66,14.79,3,20,0,0,1,low,3.85,2025-11-16,0
BIN_013,2025-11-20,87.81,22.24,3,20,0,0,1,medium,6.34,2025-11-09,0
BIN_014,2025-11-20,53.47,17.88,3,20,0,0,1,low,3.79,2025-11-14,0
BIN_015,2025-11-20,45.9,18.13,3,20,0,0,1,high,17.13,2025-11-16,0
BIN_016,2025-11-20,19.43,9.14,3,20,0,0,1,high,11.56,2025-11-20,1
BIN_017,2025-11-20,97.37,34.88,3,20,0,0,1,medium,9.49,2025-11-03,0
BIN_018,2025-11-20,58.08,25.03,3,20,0,0,1,high,15.97,2025-11-15,0
BIN_019,2025-11-20,37.67,14.67,3,20,0,0,1,low,3.56,2025-11-16,0
BIN_020,2025-11-20,27.71,9.69,3,20,0,0,1,high,10.99,2025-11-18,0
BIN_001,2025-11-21,50.13,17.25,4,21,0,0,1,low,4.35,2025-11-13,0
BIN_002,2025-11-21,14.23,7.09,4,21,0,0,1,high,16.04,2025-11-21,1
BIN_003,2025-11-21,42.88,15.79,4,21,0,0,1,low,5.43,2025-11-15,0
BIN_004,2025-11-21,58.48,19.52,4,21,0,0,1,medium,7.38,2025-11-13,0
BIN_005,2025-11-21,63.53,21.71,4,21,0,0,1,medium,6.03,2025-11-11,0
BIN_006,2025-11-21,61.0,14.55,4,21,0,0,1,low,5.42,2025-11-12,0
BIN_007,2025-11-21,45.33,17.86,4,21,0,0,1,high,12.63,2025-11-16,0
BIN_008,2025-11-21,64.58,27.73,4,21,0,0,1,medium,10.17,2025-11-12,0
BIN_009,2025-11-21,32.84,16.36,4,21,0,0,1,medium,6.5,2025-11-16,0
BIN_010,2025-11-21,7.47,3.57,4,21,0,0,1,medium,10.31,2025-11-21,1
BIN_011,2025-11-21,42.36,15.05,4,21,0,0,1,medium,7.92,2025-11-16,0
BIN_012,2025-11-21,53.13,16.45,4,21,0,0,1,high,14.47,2025-11-16,0
BIN_013,2025-11-21,92.78,36.58,4,21,0,0,1,low,4.97,2025-11-09,0
BIN_014,2025-11-21,68.56,30.38,4,21,0,0,1,high,15.09,2025-11-14,0
BIN_015,2025-11-21,50.4,13.91,4,21,0,0,1,low,4.5,2025-11-16,0
BIN_016,2025-11-21,32.33,15.39,4,21,0,0,1,high,12.9,2025-11-20,0
BIN_017,2025-11-21,5.4,1.1,4,21,0,0,1,medium,7.81,2025-11-21,1
BIN_018,2025-11-21,62.48,26.2,4,21,0,0,1,low,4.41,2025-11-15,0
BIN_019,2025-11-21,41.46,11.33,4,21,0,0,1,low,3.79,2025-11-16,0
BIN_020,2025-11-21,37.16,9.8,4,21,0,0,1,medium,9.46,2025-11-18,0
BIN_001,2025-11-22,62.86,24.51,5,22,0,0,1,high,12.73,2025-11-13,0
BIN_002,2025-11-22,29.56,13.92,5,22,0,0,1,high,15.33,2025-11-21,0
BIN_003,2025-11-22,47.33,15.09,5,22,0,0,1,low,4.45,2025-11-15,0
BIN_004,2025-11-22,66.3,13.77,5,22,0,0,1,medium,7.82,2025-11-13,0
BIN_005,2025-11-22,76.16,24.22,5,22,0,0,1,high,12.63,2025-11-11,0
BIN_006,2025-11-22,70.47,25.06,5,22,0,0,1,medium,9.47,2025-11-12,0
BIN_007,2025-11-22,50.0,10.15,5,22,0,0,1,low,4.67,2025-11-16,0
BIN_008,2025-11-22,72.75,24.13,5,22,0,0,1,medium,8.17,2025-11-12,0
BIN_009,2025-11-22,47.88,22.45,5,22,0,0,1,high,15.03,2025-11-16,0
BIN_010,2025-11-22,17.1,7.31,5,22,0,0,1,medium,9.63,2025-11-21,0
BIN_011,2025-11-22,54.48,25.8,5,22,0,0,1,high,12.11,2025-11-16,0
BIN_012,2025-11-22,57.5,24.35,5,22,0,0,1,low,4.37,2025-11-16,0
BIN_013,2025-11-22,16.61,5.24,5,22,0,0,1,medium,10.23,2025-11-22,1
BIN_014,2025-11-22,86.1,19.78,5,22,0,0,1,high,17.54,2025-11-14,0
BIN_015,2025-11-22,65.0,25.57,5,22,0,0,1,high,14.59,2025-11-16,0
BIN_016,2025-11-22,43.6,12.56,5,22,0,0,1,high,11.27,2025-11-20,0
BIN_017,2025-11-22,10.01,4.16,5,22,0,0,1,low,4.61,2025-11-21,0
BIN_018,2025-11-22,65.62,26.92,5,22,0,0,1,low,3.14,2025-11-15,0
BIN_019,2025-11-22,49.68,12.82,5,22,0,0,1,medium,8.23,2025-11-16,0
BIN_020,2025-11-22,45.55,16.43,5,22,0,0,1,medium,8.39,2025-11-18,0
BIN_001,2025-11-23,69.73,14.1,6,23,0,0,1,medium,6.86,2025-11-13,0
BIN_002,2025-11-23,33.52,15.64,6,23,0,0,1,low,3.97,2025-11-21,0
BIN_003,2025-11-23,61.95,26.87,6,23,0,0,1,high,14.62,2025-11-15,0
BIN_004,2025-11-23,75.08,36.5,6,23,0,0,1,medium,8.78,2025-11-13,0
BIN_005,2025-11-23,81.13,35.56,6,23,0,0,1,low,4.97,2025-11-11,0
BIN_006,2025-11-23,83.56,17.88,6,23,0,0,1,high,13.09,2025-11-12,0
BIN_007,2025-11-23,58.34,21.32,6,23,0,0,1,medium,8.33,2025-11-16,0
BIN_008,2025-11-23,80.39,18.79,6,23,0,0,1,medium,7.64,2025-11-12,0
BIN_009,2025-11-23,62.75,23.27,6,23,0,0,1,high,14.88,2025-11-16,0
BIN_010,2025-11-23,24.83,6.05,6,23,0,0,1,medium,7.73,2025-11-21,0
BIN_011,2025-11-23,62.51,28.03,6,23,0,0,1,medium,8.04,2025-11-16,0
BIN_012,2025-11-23,65.06,13.81,6,23,0,0,1,medium,7.56,2025-11-16,0
BIN_013,2025-11-23,21.52,6.51,6,23,0,0,1,low,4.91,2025-11-22,0
BIN_014,2025-11-23,99.74,26.86,6,23,0,0,1,high,13.64,2025-11-14,0
BIN_015,2025-11-23,77.28,31.04,6,23,0,0,1,high,12.28,2025-11-16,0
BIN_016,2025-11-23,51.79,24.07,6,23,0,0,1,medium,8.19,2025-11-20,0
BIN_017,2025-11-23,25.6,5.55,6,23,0,0,1,high,15.59,2025-11-21,0
BIN_018,2025-11-23,82.27,37.0,6,23,0,0,1,high,16.65,2025-11-15,0
BIN_019,2025-11-23,66.98,19.76,6,23,0,0,1,high,17.29,2025-11-16,0
BIN_020,2025-11-23,63.43,22.5,6,23,0,0,1,high,17.88,2025-11-18,0
BIN_001,2025-11-24,73.05,18.19,0,24,0,0,0,low,3.32,2025-11-13,0
BIN_002,2025-11-24,39.98,19.2,0,24,0,0,0,medium,6.46,2025-11-21,0
BIN_003,2025-11-24,67.73,23.86,0,24,0,0,0,medium,5.78,2025-11-15,0
BIN_004,2025-11-24,83.41,40.35,0,24,0,0,0,high,8.32,2025-11-13,0
BIN_005,2025-11-24,89.88,40.53,0,24,0,0,0,high,8.75,2025-11-11,0
BIN_006,2025-11-24,86.65,17.34,0,24,0,0,0,low,3.09,2025-11-12,0
BIN_007,2025-11-24,61.7,15.26,0,24,0,0,0,low,3.36,2025-11-16,0
BIN_008,2025-11-24,86.31,21.11,0,24,0,0,0,medium,5.92,2025-11-12,0
BIN_009,2025-11-24,68.25,23.25,0,24,0,0,0,medium,5.5,2025-11-16,0
BIN_010,2025-11-24,27.51,6.27,0,24,0,0,0,low,2.69,2025-11-21,0
BIN_011,2025-11-24,66.14,27.76,0,24,0,0,0,low,3.63,2025-11-16,0
BIN_012,2025-11-24,76.95,33.2,0,24,0,0,0,high,11.89,2025-11-16,0
BIN_013,2025-11-24,31.28,12.37,0,24,0,0,0,high,9.75,2025-11-22,0
BIN_014,2025-11-24,10.72,4.38,0,24,0,0,0,medium,6.73,2025-11-24,1
